,user_id,status,efhe3
7804,309,notpassing,course v1 utpl efhe ed2 2017 ene
7805,4262,downloadable,course v1 utpl efhe ed2 2017 ene
7806,4438,notpassing,course v1 utpl efhe ed2 2017 ene
7807,3126,notpassing,course v1 utpl efhe ed2 2017 ene
7808,4571,notpassing,course v1 utpl efhe ed2 2017 ene
7809,4575,notpassing,course v1 utpl efhe ed2 2017 ene
7810,4576,notpassing,course v1 utpl efhe ed2 2017 ene
7811,4577,notpassing,course v1 utpl efhe ed2 2017 ene
7812,4579,downloadable,course v1 utpl efhe ed2 2017 ene
7813,4580,downloadable,course v1 utpl efhe ed2 2017 ene
7814,4584,notpassing,course v1 utpl efhe ed2 2017 ene
7815,4583,notpassing,course v1 utpl efhe ed2 2017 ene
7816,3131,notpassing,course v1 utpl efhe ed2 2017 ene
7817,4589,notpassing,course v1 utpl efhe ed2 2017 ene
7818,4595,notpassing,course v1 utpl efhe ed2 2017 ene
7819,4596,notpassing,course v1 utpl efhe ed2 2017 ene
7820,4601,downloadable,course v1 utpl efhe ed2 2017 ene
7821,4602,notpassing,course v1 utpl efhe ed2 2017 ene
7822,2643,notpassing,course v1 utpl efhe ed2 2017 ene
7823,4604,notpassing,course v1 utpl efhe ed2 2017 ene
7824,4609,notpassing,course v1 utpl efhe ed2 2017 ene
7825,4610,downloadable,course v1 utpl efhe ed2 2017 ene
7826,1390,notpassing,course v1 utpl efhe ed2 2017 ene
7827,4614,notpassing,course v1 utpl efhe ed2 2017 ene
7828,4615,notpassing,course v1 utpl efhe ed2 2017 ene
7829,4617,downloadable,course v1 utpl efhe ed2 2017 ene
7830,4623,notpassing,course v1 utpl efhe ed2 2017 ene
7831,4624,notpassing,course v1 utpl efhe ed2 2017 ene
7832,4590,notpassing,course v1 utpl efhe ed2 2017 ene
7833,2354,downloadable,course v1 utpl efhe ed2 2017 ene
7834,4626,notpassing,course v1 utpl efhe ed2 2017 ene
7835,4627,notpassing,course v1 utpl efhe ed2 2017 ene
7836,3392,downloadable,course v1 utpl efhe ed2 2017 ene
7837,4630,downloadable,course v1 utpl efhe ed2 2017 ene
7838,4631,notpassing,course v1 utpl efhe ed2 2017 ene
7839,4629,notpassing,course v1 utpl efhe ed2 2017 ene
7840,4634,downloadable,course v1 utpl efhe ed2 2017 ene
7841,4635,notpassing,course v1 utpl efhe ed2 2017 ene
7842,4636,notpassing,course v1 utpl efhe ed2 2017 ene
7843,4637,notpassing,course v1 utpl efhe ed2 2017 ene
7844,4638,downloadable,course v1 utpl efhe ed2 2017 ene
7845,4639,notpassing,course v1 utpl efhe ed2 2017 ene
7846,4640,notpassing,course v1 utpl efhe ed2 2017 ene
7847,4644,notpassing,course v1 utpl efhe ed2 2017 ene
7848,4643,downloadable,course v1 utpl efhe ed2 2017 ene
7849,4650,notpassing,course v1 utpl efhe ed2 2017 ene
7850,1787,downloadable,course v1 utpl efhe ed2 2017 ene
7851,4652,notpassing,course v1 utpl efhe ed2 2017 ene
7852,4654,notpassing,course v1 utpl efhe ed2 2017 ene
7853,4655,notpassing,course v1 utpl efhe ed2 2017 ene
7854,4657,notpassing,course v1 utpl efhe ed2 2017 ene
7855,1063,notpassing,course v1 utpl efhe ed2 2017 ene
7856,2731,notpassing,course v1 utpl efhe ed2 2017 ene
7857,2788,notpassing,course v1 utpl efhe ed2 2017 ene
7858,4671,notpassing,course v1 utpl efhe ed2 2017 ene
7859,4675,notpassing,course v1 utpl efhe ed2 2017 ene
7860,4676,notpassing,course v1 utpl efhe ed2 2017 ene
7861,4680,notpassing,course v1 utpl efhe ed2 2017 ene
7862,4682,downloadable,course v1 utpl efhe ed2 2017 ene
7863,4686,notpassing,course v1 utpl efhe ed2 2017 ene
7864,4687,notpassing,course v1 utpl efhe ed2 2017 ene
7865,4688,downloadable,course v1 utpl efhe ed2 2017 ene
7866,2036,downloadable,course v1 utpl efhe ed2 2017 ene
7867,4691,downloadable,course v1 utpl efhe ed2 2017 ene
7868,4698,downloadable,course v1 utpl efhe ed2 2017 ene
7869,4699,notpassing,course v1 utpl efhe ed2 2017 ene
7870,4700,notpassing,course v1 utpl efhe ed2 2017 ene
7871,4704,notpassing,course v1 utpl efhe ed2 2017 ene
7872,4701,notpassing,course v1 utpl efhe ed2 2017 ene
7873,4707,downloadable,course v1 utpl efhe ed2 2017 ene
7874,4709,notpassing,course v1 utpl efhe ed2 2017 ene
7875,4711,notpassing,course v1 utpl efhe ed2 2017 ene
7876,4712,downloadable,course v1 utpl efhe ed2 2017 ene
7877,4713,downloadable,course v1 utpl efhe ed2 2017 ene
7878,4717,downloadable,course v1 utpl efhe ed2 2017 ene
7879,4718,downloadable,course v1 utpl efhe ed2 2017 ene
7880,4719,notpassing,course v1 utpl efhe ed2 2017 ene
7881,4722,downloadable,course v1 utpl efhe ed2 2017 ene
7882,4723,downloadable,course v1 utpl efhe ed2 2017 ene
7883,4725,downloadable,course v1 utpl efhe ed2 2017 ene
7884,4730,notpassing,course v1 utpl efhe ed2 2017 ene
7885,4731,downloadable,course v1 utpl efhe ed2 2017 ene
7886,4734,notpassing,course v1 utpl efhe ed2 2017 ene
7887,4738,notpassing,course v1 utpl efhe ed2 2017 ene
7888,4739,downloadable,course v1 utpl efhe ed2 2017 ene
7889,4740,notpassing,course v1 utpl efhe ed2 2017 ene
7890,1890,notpassing,course v1 utpl efhe ed2 2017 ene
7891,4745,notpassing,course v1 utpl efhe ed2 2017 ene
7892,4751,notpassing,course v1 utpl efhe ed2 2017 ene
7893,4753,notpassing,course v1 utpl efhe ed2 2017 ene
7894,4755,notpassing,course v1 utpl efhe ed2 2017 ene
7895,4757,notpassing,course v1 utpl efhe ed2 2017 ene
7896,4763,notpassing,course v1 utpl efhe ed2 2017 ene
7897,4767,notpassing,course v1 utpl efhe ed2 2017 ene
7898,4769,notpassing,course v1 utpl efhe ed2 2017 ene
7899,4771,downloadable,course v1 utpl efhe ed2 2017 ene
7900,4772,downloadable,course v1 utpl efhe ed2 2017 ene
7901,4774,notpassing,course v1 utpl efhe ed2 2017 ene
7902,3223,downloadable,course v1 utpl efhe ed2 2017 ene
7903,4768,downloadable,course v1 utpl efhe ed2 2017 ene
7904,4779,notpassing,course v1 utpl efhe ed2 2017 ene
7905,4780,notpassing,course v1 utpl efhe ed2 2017 ene
7906,4783,notpassing,course v1 utpl efhe ed2 2017 ene
7907,2463,notpassing,course v1 utpl efhe ed2 2017 ene
7908,4784,downloadable,course v1 utpl efhe ed2 2017 ene
7909,1779,notpassing,course v1 utpl efhe ed2 2017 ene
7910,4785,notpassing,course v1 utpl efhe ed2 2017 ene
7911,4786,notpassing,course v1 utpl efhe ed2 2017 ene
7912,3725,notpassing,course v1 utpl efhe ed2 2017 ene
7913,4789,notpassing,course v1 utpl efhe ed2 2017 ene
7914,3571,notpassing,course v1 utpl efhe ed2 2017 ene
7915,4790,notpassing,course v1 utpl efhe ed2 2017 ene
7916,1899,downloadable,course v1 utpl efhe ed2 2017 ene
7917,4795,notpassing,course v1 utpl efhe ed2 2017 ene
7918,4796,notpassing,course v1 utpl efhe ed2 2017 ene
7919,4797,downloadable,course v1 utpl efhe ed2 2017 ene
7920,4807,notpassing,course v1 utpl efhe ed2 2017 ene
7921,1784,notpassing,course v1 utpl efhe ed2 2017 ene
7922,3266,notpassing,course v1 utpl efhe ed2 2017 ene
7923,1433,notpassing,course v1 utpl efhe ed2 2017 ene
7924,4809,downloadable,course v1 utpl efhe ed2 2017 ene
7925,4810,downloadable,course v1 utpl efhe ed2 2017 ene
7926,2799,downloadable,course v1 utpl efhe ed2 2017 ene
7927,4812,notpassing,course v1 utpl efhe ed2 2017 ene
7928,4813,notpassing,course v1 utpl efhe ed2 2017 ene
7929,4814,downloadable,course v1 utpl efhe ed2 2017 ene
7930,2716,downloadable,course v1 utpl efhe ed2 2017 ene
7931,4776,downloadable,course v1 utpl efhe ed2 2017 ene
7932,4816,downloadable,course v1 utpl efhe ed2 2017 ene
7933,1229,downloadable,course v1 utpl efhe ed2 2017 ene
7934,4819,downloadable,course v1 utpl efhe ed2 2017 ene
7935,4820,notpassing,course v1 utpl efhe ed2 2017 ene
7936,4826,notpassing,course v1 utpl efhe ed2 2017 ene
7937,4825,downloadable,course v1 utpl efhe ed2 2017 ene
7938,4827,downloadable,course v1 utpl efhe ed2 2017 ene
7939,1503,notpassing,course v1 utpl efhe ed2 2017 ene
7940,1491,downloadable,course v1 utpl efhe ed2 2017 ene
7941,2350,downloadable,course v1 utpl efhe ed2 2017 ene
7942,4832,notpassing,course v1 utpl efhe ed2 2017 ene
7943,3153,notpassing,course v1 utpl efhe ed2 2017 ene
7944,4836,downloadable,course v1 utpl efhe ed2 2017 ene
7945,4838,downloadable,course v1 utpl efhe ed2 2017 ene
7946,2630,downloadable,course v1 utpl efhe ed2 2017 ene
7947,4839,notpassing,course v1 utpl efhe ed2 2017 ene
7948,4841,notpassing,course v1 utpl efhe ed2 2017 ene
7949,4840,notpassing,course v1 utpl efhe ed2 2017 ene
7950,4842,notpassing,course v1 utpl efhe ed2 2017 ene
7951,4844,notpassing,course v1 utpl efhe ed2 2017 ene
7952,2913,downloadable,course v1 utpl efhe ed2 2017 ene
7953,4846,downloadable,course v1 utpl efhe ed2 2017 ene
7954,1178,notpassing,course v1 utpl efhe ed2 2017 ene
7955,4848,notpassing,course v1 utpl efhe ed2 2017 ene
7956,579,notpassing,course v1 utpl efhe ed2 2017 ene
7957,4849,downloadable,course v1 utpl efhe ed2 2017 ene
7958,4850,notpassing,course v1 utpl efhe ed2 2017 ene
7959,1007,downloadable,course v1 utpl efhe ed2 2017 ene
7960,4854,downloadable,course v1 utpl efhe ed2 2017 ene
7961,3976,notpassing,course v1 utpl efhe ed2 2017 ene
7962,2235,notpassing,course v1 utpl efhe ed2 2017 ene
7963,1764,notpassing,course v1 utpl efhe ed2 2017 ene
7964,2776,notpassing,course v1 utpl efhe ed2 2017 ene
7965,4862,downloadable,course v1 utpl efhe ed2 2017 ene
7966,3596,notpassing,course v1 utpl efhe ed2 2017 ene
7967,3083,downloadable,course v1 utpl efhe ed2 2017 ene
7968,2539,downloadable,course v1 utpl efhe ed2 2017 ene
7969,4866,notpassing,course v1 utpl efhe ed2 2017 ene
7970,4867,notpassing,course v1 utpl efhe ed2 2017 ene
7971,4870,downloadable,course v1 utpl efhe ed2 2017 ene
7972,4869,notpassing,course v1 utpl efhe ed2 2017 ene
7973,4871,downloadable,course v1 utpl efhe ed2 2017 ene
7974,4424,downloadable,course v1 utpl efhe ed2 2017 ene
7975,4873,notpassing,course v1 utpl efhe ed2 2017 ene
7976,4875,downloadable,course v1 utpl efhe ed2 2017 ene
7977,4603,downloadable,course v1 utpl efhe ed2 2017 ene
7978,4879,notpassing,course v1 utpl efhe ed2 2017 ene
7979,4726,notpassing,course v1 utpl efhe ed2 2017 ene
7980,4887,notpassing,course v1 utpl efhe ed2 2017 ene
7981,2838,downloadable,course v1 utpl efhe ed2 2017 ene
7982,4889,notpassing,course v1 utpl efhe ed2 2017 ene
7983,4890,notpassing,course v1 utpl efhe ed2 2017 ene
7984,3389,notpassing,course v1 utpl efhe ed2 2017 ene
7985,4891,notpassing,course v1 utpl efhe ed2 2017 ene
7986,4893,downloadable,course v1 utpl efhe ed2 2017 ene
7987,4412,notpassing,course v1 utpl efhe ed2 2017 ene
7988,1534,notpassing,course v1 utpl efhe ed2 2017 ene
7989,4898,notpassing,course v1 utpl efhe ed2 2017 ene
7990,4899,downloadable,course v1 utpl efhe ed2 2017 ene
7991,4900,downloadable,course v1 utpl efhe ed2 2017 ene
7992,2249,notpassing,course v1 utpl efhe ed2 2017 ene
7993,4902,notpassing,course v1 utpl efhe ed2 2017 ene
7994,4904,notpassing,course v1 utpl efhe ed2 2017 ene
7995,4905,notpassing,course v1 utpl efhe ed2 2017 ene
7996,4907,downloadable,course v1 utpl efhe ed2 2017 ene
7997,4914,downloadable,course v1 utpl efhe ed2 2017 ene
7998,4916,downloadable,course v1 utpl efhe ed2 2017 ene
7999,4917,downloadable,course v1 utpl efhe ed2 2017 ene
8000,1576,downloadable,course v1 utpl efhe ed2 2017 ene
8001,1173,downloadable,course v1 utpl efhe ed2 2017 ene
8002,4920,notpassing,course v1 utpl efhe ed2 2017 ene
8003,1718,notpassing,course v1 utpl efhe ed2 2017 ene
8004,4496,notpassing,course v1 utpl efhe ed2 2017 ene
8005,3752,notpassing,course v1 utpl efhe ed2 2017 ene
8006,4933,notpassing,course v1 utpl efhe ed2 2017 ene
8007,4937,notpassing,course v1 utpl efhe ed2 2017 ene
8008,4939,notpassing,course v1 utpl efhe ed2 2017 ene
8009,4940,notpassing,course v1 utpl efhe ed2 2017 ene
8010,4714,downloadable,course v1 utpl efhe ed2 2017 ene
8011,4941,downloadable,course v1 utpl efhe ed2 2017 ene
8012,4944,notpassing,course v1 utpl efhe ed2 2017 ene
8013,4945,downloadable,course v1 utpl efhe ed2 2017 ene
8014,4947,notpassing,course v1 utpl efhe ed2 2017 ene
8015,4292,notpassing,course v1 utpl efhe ed2 2017 ene
8016,4949,downloadable,course v1 utpl efhe ed2 2017 ene
8017,4950,downloadable,course v1 utpl efhe ed2 2017 ene
8018,4948,downloadable,course v1 utpl efhe ed2 2017 ene
8019,1870,notpassing,course v1 utpl efhe ed2 2017 ene
8020,4956,notpassing,course v1 utpl efhe ed2 2017 ene
8021,1663,notpassing,course v1 utpl efhe ed2 2017 ene
8022,4958,downloadable,course v1 utpl efhe ed2 2017 ene
8023,4959,notpassing,course v1 utpl efhe ed2 2017 ene
8024,4963,notpassing,course v1 utpl efhe ed2 2017 ene
8025,4964,notpassing,course v1 utpl efhe ed2 2017 ene
8026,4965,downloadable,course v1 utpl efhe ed2 2017 ene
8027,4967,notpassing,course v1 utpl efhe ed2 2017 ene
8028,2176,notpassing,course v1 utpl efhe ed2 2017 ene
8029,1462,downloadable,course v1 utpl efhe ed2 2017 ene
8030,1857,notpassing,course v1 utpl efhe ed2 2017 ene
8031,4974,notpassing,course v1 utpl efhe ed2 2017 ene
8032,4975,downloadable,course v1 utpl efhe ed2 2017 ene
8033,3605,notpassing,course v1 utpl efhe ed2 2017 ene
8034,4976,downloadable,course v1 utpl efhe ed2 2017 ene
8035,4979,downloadable,course v1 utpl efhe ed2 2017 ene
8036,3908,downloadable,course v1 utpl efhe ed2 2017 ene
8037,4980,notpassing,course v1 utpl efhe ed2 2017 ene
8038,4981,notpassing,course v1 utpl efhe ed2 2017 ene
8039,4982,notpassing,course v1 utpl efhe ed2 2017 ene
8040,4983,notpassing,course v1 utpl efhe ed2 2017 ene
8041,4985,notpassing,course v1 utpl efhe ed2 2017 ene
8042,4986,notpassing,course v1 utpl efhe ed2 2017 ene
8043,1262,downloadable,course v1 utpl efhe ed2 2017 ene
8044,4987,downloadable,course v1 utpl efhe ed2 2017 ene
8045,3606,downloadable,course v1 utpl efhe ed2 2017 ene
8046,4990,notpassing,course v1 utpl efhe ed2 2017 ene
8047,617,downloadable,course v1 utpl efhe ed2 2017 ene
8048,4996,downloadable,course v1 utpl efhe ed2 2017 ene
8049,3254,downloadable,course v1 utpl efhe ed2 2017 ene
8050,4997,downloadable,course v1 utpl efhe ed2 2017 ene
8051,4998,downloadable,course v1 utpl efhe ed2 2017 ene
8052,4999,downloadable,course v1 utpl efhe ed2 2017 ene
8053,5002,notpassing,course v1 utpl efhe ed2 2017 ene
8054,3441,downloadable,course v1 utpl efhe ed2 2017 ene
8055,5000,downloadable,course v1 utpl efhe ed2 2017 ene
8056,5006,downloadable,course v1 utpl efhe ed2 2017 ene
8057,5007,downloadable,course v1 utpl efhe ed2 2017 ene
8058,5010,notpassing,course v1 utpl efhe ed2 2017 ene
8059,1208,downloadable,course v1 utpl efhe ed2 2017 ene
8060,4715,downloadable,course v1 utpl efhe ed2 2017 ene
8061,5018,downloadable,course v1 utpl efhe ed2 2017 ene
8062,5019,downloadable,course v1 utpl efhe ed2 2017 ene
8063,5021,notpassing,course v1 utpl efhe ed2 2017 ene
8064,5026,notpassing,course v1 utpl efhe ed2 2017 ene
8065,5027,notpassing,course v1 utpl efhe ed2 2017 ene
8066,5028,notpassing,course v1 utpl efhe ed2 2017 ene
8067,4207,notpassing,course v1 utpl efhe ed2 2017 ene
8068,1897,notpassing,course v1 utpl efhe ed2 2017 ene
8069,2962,notpassing,course v1 utpl efhe ed2 2017 ene
8070,2153,downloadable,course v1 utpl efhe ed2 2017 ene
8071,4260,notpassing,course v1 utpl efhe ed2 2017 ene
8072,5034,notpassing,course v1 utpl efhe ed2 2017 ene
8073,5035,notpassing,course v1 utpl efhe ed2 2017 ene
8074,5036,notpassing,course v1 utpl efhe ed2 2017 ene
8075,5037,notpassing,course v1 utpl efhe ed2 2017 ene
8076,5038,downloadable,course v1 utpl efhe ed2 2017 ene
8077,5040,notpassing,course v1 utpl efhe ed2 2017 ene
8078,4361,downloadable,course v1 utpl efhe ed2 2017 ene
8079,5039,downloadable,course v1 utpl efhe ed2 2017 ene
8080,5041,notpassing,course v1 utpl efhe ed2 2017 ene
8081,2101,downloadable,course v1 utpl efhe ed2 2017 ene
8082,4442,downloadable,course v1 utpl efhe ed2 2017 ene
8083,5043,downloadable,course v1 utpl efhe ed2 2017 ene
8084,2440,notpassing,course v1 utpl efhe ed2 2017 ene
8085,5044,downloadable,course v1 utpl efhe ed2 2017 ene
8086,5045,notpassing,course v1 utpl efhe ed2 2017 ene
8087,5046,notpassing,course v1 utpl efhe ed2 2017 ene
8088,5048,downloadable,course v1 utpl efhe ed2 2017 ene
8089,2637,notpassing,course v1 utpl efhe ed2 2017 ene
8090,5052,notpassing,course v1 utpl efhe ed2 2017 ene
8091,5030,downloadable,course v1 utpl efhe ed2 2017 ene
8092,5055,notpassing,course v1 utpl efhe ed2 2017 ene
8093,5057,notpassing,course v1 utpl efhe ed2 2017 ene
8094,1750,notpassing,course v1 utpl efhe ed2 2017 ene
8095,5059,notpassing,course v1 utpl efhe ed2 2017 ene
8096,1669,downloadable,course v1 utpl efhe ed2 2017 ene
8097,5062,notpassing,course v1 utpl efhe ed2 2017 ene
8098,1238,downloadable,course v1 utpl efhe ed2 2017 ene
8099,5063,notpassing,course v1 utpl efhe ed2 2017 ene
8100,3647,notpassing,course v1 utpl efhe ed2 2017 ene
8101,3762,downloadable,course v1 utpl efhe ed2 2017 ene
8102,3750,downloadable,course v1 utpl efhe ed2 2017 ene
8103,3484,notpassing,course v1 utpl efhe ed2 2017 ene
8104,5066,downloadable,course v1 utpl efhe ed2 2017 ene
8105,4938,downloadable,course v1 utpl efhe ed2 2017 ene
8106,1487,notpassing,course v1 utpl efhe ed2 2017 ene
8107,5067,notpassing,course v1 utpl efhe ed2 2017 ene
8108,5068,downloadable,course v1 utpl efhe ed2 2017 ene
8109,5069,downloadable,course v1 utpl efhe ed2 2017 ene
8110,5070,notpassing,course v1 utpl efhe ed2 2017 ene
8111,5071,downloadable,course v1 utpl efhe ed2 2017 ene
8112,1934,notpassing,course v1 utpl efhe ed2 2017 ene
8113,5075,notpassing,course v1 utpl efhe ed2 2017 ene
8114,3868,notpassing,course v1 utpl efhe ed2 2017 ene
8115,3271,notpassing,course v1 utpl efhe ed2 2017 ene
8116,5079,notpassing,course v1 utpl efhe ed2 2017 ene
8117,5083,notpassing,course v1 utpl efhe ed2 2017 ene
8118,5084,downloadable,course v1 utpl efhe ed2 2017 ene
8119,5085,downloadable,course v1 utpl efhe ed2 2017 ene
8120,5088,downloadable,course v1 utpl efhe ed2 2017 ene
8121,5086,downloadable,course v1 utpl efhe ed2 2017 ene
8122,5089,downloadable,course v1 utpl efhe ed2 2017 ene
8123,4822,downloadable,course v1 utpl efhe ed2 2017 ene
8124,5091,notpassing,course v1 utpl efhe ed2 2017 ene
8125,1772,notpassing,course v1 utpl efhe ed2 2017 ene
8126,5095,notpassing,course v1 utpl efhe ed2 2017 ene
8127,4037,notpassing,course v1 utpl efhe ed2 2017 ene
8128,5100,notpassing,course v1 utpl efhe ed2 2017 ene
8129,5101,downloadable,course v1 utpl efhe ed2 2017 ene
8130,3383,notpassing,course v1 utpl efhe ed2 2017 ene
8131,5102,notpassing,course v1 utpl efhe ed2 2017 ene
8132,1888,notpassing,course v1 utpl efhe ed2 2017 ene
8133,2649,notpassing,course v1 utpl efhe ed2 2017 ene
8134,5103,notpassing,course v1 utpl efhe ed2 2017 ene
8135,1351,downloadable,course v1 utpl efhe ed2 2017 ene
8136,5104,notpassing,course v1 utpl efhe ed2 2017 ene
8137,5106,notpassing,course v1 utpl efhe ed2 2017 ene
8138,5116,downloadable,course v1 utpl efhe ed2 2017 ene
8139,3798,downloadable,course v1 utpl efhe ed2 2017 ene
8140,3542,notpassing,course v1 utpl efhe ed2 2017 ene
8141,5123,notpassing,course v1 utpl efhe ed2 2017 ene
8142,5124,notpassing,course v1 utpl efhe ed2 2017 ene
8143,5125,notpassing,course v1 utpl efhe ed2 2017 ene
8144,1561,notpassing,course v1 utpl efhe ed2 2017 ene
8145,5128,notpassing,course v1 utpl efhe ed2 2017 ene
8146,5132,notpassing,course v1 utpl efhe ed2 2017 ene
8147,5130,notpassing,course v1 utpl efhe ed2 2017 ene
8148,5003,downloadable,course v1 utpl efhe ed2 2017 ene
8149,2938,notpassing,course v1 utpl efhe ed2 2017 ene
8150,5135,notpassing,course v1 utpl efhe ed2 2017 ene
8151,5136,notpassing,course v1 utpl efhe ed2 2017 ene
8152,4390,downloadable,course v1 utpl efhe ed2 2017 ene
8153,5140,downloadable,course v1 utpl efhe ed2 2017 ene
8154,5142,downloadable,course v1 utpl efhe ed2 2017 ene
8155,3139,notpassing,course v1 utpl efhe ed2 2017 ene
8156,5143,downloadable,course v1 utpl efhe ed2 2017 ene
8157,5145,downloadable,course v1 utpl efhe ed2 2017 ene
8158,5147,downloadable,course v1 utpl efhe ed2 2017 ene
8159,5150,downloadable,course v1 utpl efhe ed2 2017 ene
8160,3234,downloadable,course v1 utpl efhe ed2 2017 ene
8161,5151,notpassing,course v1 utpl efhe ed2 2017 ene
8162,5012,downloadable,course v1 utpl efhe ed2 2017 ene
8163,5152,notpassing,course v1 utpl efhe ed2 2017 ene
8164,2754,notpassing,course v1 utpl efhe ed2 2017 ene
8165,5033,notpassing,course v1 utpl efhe ed2 2017 ene
8166,5156,downloadable,course v1 utpl efhe ed2 2017 ene
8167,5157,notpassing,course v1 utpl efhe ed2 2017 ene
8168,319,downloadable,course v1 utpl efhe ed2 2017 ene
8169,1530,downloadable,course v1 utpl efhe ed2 2017 ene
8170,1009,notpassing,course v1 utpl efhe ed2 2017 ene
8171,5165,notpassing,course v1 utpl efhe ed2 2017 ene
8172,5167,notpassing,course v1 utpl efhe ed2 2017 ene
8173,5153,notpassing,course v1 utpl efhe ed2 2017 ene
8174,5173,downloadable,course v1 utpl efhe ed2 2017 ene
8175,5175,notpassing,course v1 utpl efhe ed2 2017 ene
8176,5177,notpassing,course v1 utpl efhe ed2 2017 ene
8177,1408,downloadable,course v1 utpl efhe ed2 2017 ene
8178,1579,downloadable,course v1 utpl efhe ed2 2017 ene
8179,5185,notpassing,course v1 utpl efhe ed2 2017 ene
8180,2606,downloadable,course v1 utpl efhe ed2 2017 ene
8181,1395,notpassing,course v1 utpl efhe ed2 2017 ene
8182,1611,downloadable,course v1 utpl efhe ed2 2017 ene
8183,5194,notpassing,course v1 utpl efhe ed2 2017 ene
8184,1861,notpassing,course v1 utpl efhe ed2 2017 ene
8185,3331,notpassing,course v1 utpl efhe ed2 2017 ene
8186,5195,notpassing,course v1 utpl efhe ed2 2017 ene
8187,5196,notpassing,course v1 utpl efhe ed2 2017 ene
8188,5200,notpassing,course v1 utpl efhe ed2 2017 ene
8189,5204,notpassing,course v1 utpl efhe ed2 2017 ene
8190,5206,notpassing,course v1 utpl efhe ed2 2017 ene
8191,5211,notpassing,course v1 utpl efhe ed2 2017 ene
8192,5199,notpassing,course v1 utpl efhe ed2 2017 ene
8193,5215,notpassing,course v1 utpl efhe ed2 2017 ene
8194,4245,downloadable,course v1 utpl efhe ed2 2017 ene
8195,4233,downloadable,course v1 utpl efhe ed2 2017 ene
8196,3036,notpassing,course v1 utpl efhe ed2 2017 ene
8197,5223,notpassing,course v1 utpl efhe ed2 2017 ene
8198,1228,downloadable,course v1 utpl efhe ed2 2017 ene
8199,5227,notpassing,course v1 utpl efhe ed2 2017 ene
8200,5229,notpassing,course v1 utpl efhe ed2 2017 ene
8201,3763,downloadable,course v1 utpl efhe ed2 2017 ene
8202,5182,downloadable,course v1 utpl efhe ed2 2017 ene
8203,1319,notpassing,course v1 utpl efhe ed2 2017 ene
8204,4923,downloadable,course v1 utpl efhe ed2 2017 ene
8205,2767,notpassing,course v1 utpl efhe ed2 2017 ene
8206,1589,notpassing,course v1 utpl efhe ed2 2017 ene
8207,1965,notpassing,course v1 utpl efhe ed2 2017 ene
8208,3097,notpassing,course v1 utpl efhe ed2 2017 ene
8209,5251,notpassing,course v1 utpl efhe ed2 2017 ene
8210,5257,downloadable,course v1 utpl efhe ed2 2017 ene
8211,4770,notpassing,course v1 utpl efhe ed2 2017 ene
8212,2165,downloadable,course v1 utpl efhe ed2 2017 ene
8213,1075,downloadable,course v1 utpl efhe ed2 2017 ene
8214,226,notpassing,course v1 utpl efhe ed2 2017 ene
8215,2752,downloadable,course v1 utpl efhe ed2 2017 ene
8216,198,notpassing,course v1 utpl efhe ed2 2017 ene
8217,5265,notpassing,course v1 utpl efhe ed2 2017 ene
8218,1211,notpassing,course v1 utpl efhe ed2 2017 ene
8219,5272,notpassing,course v1 utpl efhe ed2 2017 ene
8220,1692,notpassing,course v1 utpl efhe ed2 2017 ene
8221,953,downloadable,course v1 utpl efhe ed2 2017 ene
8222,949,downloadable,course v1 utpl efhe ed2 2017 ene
8223,5280,notpassing,course v1 utpl efhe ed2 2017 ene
8224,5284,downloadable,course v1 utpl efhe ed2 2017 ene
8225,5298,downloadable,course v1 utpl efhe ed2 2017 ene
8226,5312,notpassing,course v1 utpl efhe ed2 2017 ene
8227,2985,notpassing,course v1 utpl efhe ed2 2017 ene
8228,3513,notpassing,course v1 utpl efhe ed2 2017 ene
8229,5325,notpassing,course v1 utpl efhe ed2 2017 ene
8230,4146,notpassing,course v1 utpl efhe ed2 2017 ene
8231,4148,notpassing,course v1 utpl efhe ed2 2017 ene
8232,5335,notpassing,course v1 utpl efhe ed2 2017 ene
8233,1282,notpassing,course v1 utpl efhe ed2 2017 ene
8234,2022,notpassing,course v1 utpl efhe ed2 2017 ene
8235,5372,downloadable,course v1 utpl efhe ed2 2017 ene
8236,2078,downloadable,course v1 utpl efhe ed2 2017 ene
8237,5373,downloadable,course v1 utpl efhe ed2 2017 ene
8238,5365,notpassing,course v1 utpl efhe ed2 2017 ene
8239,4394,downloadable,course v1 utpl efhe ed2 2017 ene
8240,4295,notpassing,course v1 utpl efhe ed2 2017 ene
8241,5389,notpassing,course v1 utpl efhe ed2 2017 ene
8242,5390,downloadable,course v1 utpl efhe ed2 2017 ene
8243,5279,notpassing,course v1 utpl efhe ed2 2017 ene
8244,593,notpassing,course v1 utpl efhe ed2 2017 ene
8245,2309,notpassing,course v1 utpl efhe ed2 2017 ene
8246,5437,downloadable,course v1 utpl efhe ed2 2017 ene
8247,5439,notpassing,course v1 utpl efhe ed2 2017 ene
8248,5448,notpassing,course v1 utpl efhe ed2 2017 ene
8249,5452,downloadable,course v1 utpl efhe ed2 2017 ene
8250,5178,downloadable,course v1 utpl efhe ed2 2017 ene
8251,3076,downloadable,course v1 utpl efhe ed2 2017 ene
8252,5502,notpassing,course v1 utpl efhe ed2 2017 ene
8253,5509,notpassing,course v1 utpl efhe ed2 2017 ene
8254,5515,downloadable,course v1 utpl efhe ed2 2017 ene
